Area Code,Coffee or Tea,Date,Dice:,Market,Market Size,Product,Product Type,Slice:,St,ST ,State,Type,Budget COGS,Budget Margin,Budget Profit,Budget Sales,Coffee Sales,Coffee Sales %,Cogs,Control Line- Average: Coffee as % of Sales,Inventory,Margin,Marketing,Number of Records,Profit,Profit %,Profit % Color Density,Sales,Sales + Profit,"Sales, Margin or Profit",Tea Sales,TeaCoffeeSales,Total Expenses
530,Tea,9/1/2013 12:00:00 AM,California,West,Major Market,Green Tea,Tea,West,Calif,CA,California,Regular,30,70,40,100,,,60,,656,90,19,1,58,0.3625,0.10875,160,218,160,160,160,51
319,Coffee,9/1/2013 12:00:00 AM,Iowa,Central,Small Market,Decaf Irish Cream,Coffee,Central,Iowa,IA,Iowa,Decaf,10,20,10,30,37,1,15,1,600,20,4,1,4,0.108108108,0.032432432,37,41,37,,37,17
816,Coffee,9/1/2013 12:00:00 AM,Missouri,Central,Small Market,Decaf Irish Cream,Coffee,Central,Misso,MO,Missouri,Decaf,60,80,50,140,145,1,62,1,1059,74,19,1,50,0.344827586,0.103448276,145,195,145,,145,40
414,Coffee,9/1/2013 12:00:00 AM,Wisconsin,Central,Small Market,Decaf Irish Cream,Coffee,Central,Wisco,WI,Wisconsin,Decaf,90,110,70,200,212,1,85,1,555,114,28,1,86,0.405660377,0.121698113,212,298,212,,212,56
712,Coffee,9/1/2013 12:00:00 AM,Iowa,Central,Small Market,Decaf Espresso,Espresso,Central,Iowa,IA,Iowa,Decaf,0,50,40,50,46,1,0,1,473,43,0,1,47,1.021739130,0.306521739,46,93,46,,46,11
314,Coffee,9/1/2013 12:00:00 AM,Missouri,Central,Small Market,Decaf Espresso,Espresso,Central,Misso,MO,Missouri,Decaf,30,60,50,90,84,1,32,1,837,47,8,1,40,0.476190476,0.142857143,84,124,84,,84,20
715,Coffee,9/1/2013 12:00:00 AM,Wisconsin,Central,Small Market,Decaf Espresso,Espresso,Central,Wisco,WI,Wisconsin,Decaf,30,50,30,80,81,1,33,1,577,43,10,1,31,0.382716049,0.114814815,81,112,81,,81,22
319,Tea,9/1/2013 12:00:00 AM,Iowa,Central,Small Market,Chamomile,Herbal Tea,Central,Iowa,IA,Iowa,Decaf,210,300,210,510,,,253,,1686,336,83,1,326,0.519108280,0.155732484,628,954,628,628,628,116
314,Tea,9/1/2013 12:00:00 AM,Missouri,Central,Small Market,Chamomile,Herbal Tea,Central,Misso,MO,Missouri,Decaf,30,60,10,90,,,44,,325,62,40,1,-10,-0.088495575,-0.026548673,113,103,113,113,113,69
262,Tea,9/1/2013 12:00:00 AM,Wisconsin,Central,Small Market,Chamomile,Herbal Tea,Central,Wisco,WI,Wisconsin,Decaf,40,90,70,130,,,57,,349,94,17,1,79,0.490683230,0.147204969,161,240,161,161,161,41
515,Tea,9/1/2013 12:00:00 AM,Iowa,Central,Small Market,Lemon,Herbal Tea,Central,Iowa,IA,Iowa,Decaf,100,160,120,260,,,122,,801,176,39,1,171,0.537735849,0.161320755,318,489,318,318,318,61
573,Tea,9/1/2013 12:00:00 AM,Missouri,Central,Small Market,Lemon,Herbal Tea,Central,Misso,MO,Missouri,Decaf,80,20,-10,100,,,104,,1574,11,32,1,-65,-0.528455285,-0.158536585,123,58,123,123,123,55
414,Tea,9/1/2013 12:00:00 AM,Wisconsin,Central,Small Market,Lemon,Herbal Tea,Central,Wisco,WI,Wisconsin,Decaf,40,70,60,110,,,51,,857,75,14,1,74,0.552238806,0.165671642,134,208,134,134,134,25
959,Coffee,9/1/2013 12:00:00 AM,Connecticut,East,Small Market,Decaf Espresso,Espresso,East,Conne,CT,Connecticut,Decaf,40,70,40,110,120,1,48,1,380,65,15,1,34,0.283333333,0.085,120,154,120,,120,42
203,Tea,9/1/2013 12:00:00 AM,Connecticut,East,Small Market,Lemon,Herbal Tea,East,Conne,CT,Connecticut,Decaf,50,60,20,110,,,67,,599,83,25,1,36,0.225,0.0675,160,196,160,160,160,59
603,Tea,9/1/2013 12:00:00 AM,New Hampshire,East,Small Market,Lemon,Herbal Tea,East,New H,NH,New Hampshire,Decaf,30,40,10,70,,,40,,244,51,15,1,3,0.030927835,0.009278351,97,100,97,97,97,49
203,Tea,9/1/2013 12:00:00 AM,Connecticut,East,Small Market,Mint,Herbal Tea,East,Conne,CT,Connecticut,Decaf,40,60,40,100,,,62,,1059,74,19,1,49,0.337931034,0.101379310,145,194,145,145,145,41
504,Coffee,9/1/2013 12:00:00 AM,Louisiana,South,Small Market,Decaf Irish Cream,Coffee,South,Louis,LA,Louisiana,Decaf,60,90,70,150,134,1,51,1,857,75,14,1,74,0.552238806,0.165671642,134,208,134,,134,25
505,Coffee,9/1/2013 12:00:00 AM,New Mexico,South,Small Market,Decaf Irish Cream,Coffee,South,New M,NM,New Mexico,Decaf,130,10,-40,140,123,1,104,1,1574,11,32,1,-65,-0.528455285,-0.158536585,123,58,123,,123,55
580,Coffee,9/1/2013 12:00:00 AM,Oklahoma,South,Small Market,Decaf Irish Cream,Coffee,South,Oklah,OK,Oklahoma,Decaf,30,60,50,90,77,1,29,1,862,43,8,1,34,0.441558442,0.132467532,77,111,77,,77,20
337,Coffee,9/1/2013 12:00:00 AM,Louisiana,South,Small Market,Decaf Espresso,Espresso,South,Louis,LA,Louisiana,Decaf,30,60,40,90,120,1,46,1,454,67,14,1,46,0.383333333,0.115,120,166,120,,120,36
505,Coffee,9/1/2013 12:00:00 AM,New Mexico,South,Small Market,Decaf Espresso,Espresso,South,New M,NM,New Mexico,Decaf,30,40,10,70,97,1,39,1,248,52,12,1,19,0.195876289,0.058762887,97,116,97,,97,39
405,Coffee,9/1/2013 12:00:00 AM,Oklahoma,South,Small Market,Decaf Espresso,Espresso,South,Oklah,OK,Oklahoma,Decaf,80,130,80,210,265,1,99,1,798,150,32,1,129,0.486792453,0.146037736,265,394,265,,265,63
337,Tea,9/1/2013 12:00:00 AM,Louisiana,South,Small Market,Chamomile,Herbal Tea,South,Louis,LA,Louisiana,Decaf,60,90,60,150,,,69,,572,90,22,1,82,0.485207101,0.145562130,169,251,169,169,169,35
505,Tea,9/1/2013 12:00:00 AM,New Mexico,South,Small Market,Chamomile,Herbal Tea,South,New M,NM,New Mexico,Decaf,10,30,20,40,,,19,,848,29,5,1,19,0.372549020,0.111764706,51,70,51,51,51,16
580,Tea,9/1/2013 12:00:00 AM,Oklahoma,South,Small Market,Chamomile,Herbal Tea,South,Oklah,OK,Oklahoma,Decaf,60,80,30,140,,,67,,391,82,25,1,36,0.226415094,0.067924528,159,195,159,159,159,58
985,Tea,9/1/2013 12:00:00 AM,Louisiana,South,Small Market,Lemon,Herbal Tea,South,Louis,LA,Louisiana,Decaf,60,80,30,140,,,67,,599,83,25,1,37,0.23125,0.069375,160,197,160,160,160,58
505,Tea,9/1/2013 12:00:00 AM,New Mexico,South,Small Market,Lemon,Herbal Tea,South,New M,NM,New Mexico,Decaf,30,40,20,70,,,33,,1003,39,10,1,12,0.155844156,0.046753247,77,89,77,77,77,31
405,Tea,9/1/2013 12:00:00 AM,Oklahoma,South,Small Market,Lemon,Herbal Tea,South,Oklah,OK,Oklahoma,Decaf,80,130,40,210,,,93,,692,130,84,1,24,0.100840336,0.030252101,238,262,238,238,238,114
702,Coffee,9/1/2013 12:00:00 AM,Nevada,West,Small Market,Decaf Irish Cream,Coffee,West,Nevad,NV,Nevada,Decaf,40,50,30,90,77,1,33,1,1003,39,10,1,10,0.129870130,0.038961039,77,87,77,,77,32
503,Coffee,9/1/2013 12:00:00 AM,Oregon,West,Small Market,Decaf Irish Cream,Coffee,West,Orego,OR,Oregon,Decaf,50,80,50,130,114,1,43,1,424,64,13,1,42,0.368421053,0.110526316,114,156,114,,114,36
435,Coffee,9/1/2013 12:00:00 AM,Utah,West,Small Market,Decaf Irish Cream,Coffee,West,Utah,UT,Utah,Decaf,80,100,50,180,160,1,67,1,599,83,25,1,36,0.225,0.0675,160,196,160,,160,59
206,Coffee,9/1/2013 12:00:00 AM,Washington,West,Small Market,Decaf Irish Cream,Coffee,West,Washi,WA,Washington,Decaf,110,160,60,270,238,1,93,1,692,130,84,1,24,0.100840336,0.030252101,238,262,238,,238,114
775,Coffee,9/1/2013 12:00:00 AM,Nevada,West,Small Market,Decaf Espresso,Espresso,West,Nevad,NV,Nevada,Decaf,20,30,20,50,62,1,23,1,803,35,6,1,25,0.403225806,0.120967742,62,87,62,,62,18
971,Coffee,9/1/2013 12:00:00 AM,Oregon,West,Small Market,Decaf Espresso,Espresso,West,Orego,OR,Oregon,Decaf,140,150,90,290,330,1,155,1,1280,155,43,1,129,0.390909091,0.117272727,330,459,330,,330,68
435,Coffee,9/1/2013 12:00:00 AM,Utah,West,Small Market,Decaf Espresso,Espresso,West,Utah,UT,Utah,Decaf,40,60,40,100,115,1,44,1,886,64,12,1,59,0.513043478,0.153913043,115,174,115,,115,24
206,Coffee,9/1/2013 12:00:00 AM,Washington,West,Small Market,Decaf Espresso,Espresso,West,Washi,WA,Washington,Decaf,70,100,70,170,194,1,83,1,1063,99,25,1,79,0.407216495,0.122164948,194,273,194,,194,46
702,Tea,9/1/2013 12:00:00 AM,Nevada,West,Small Market,Chamomile,Herbal Tea,West,Nevad,NV,Nevada,Decaf,100,150,40,250,,,121,,910,169,110,1,39,0.126213592,0.037864078,309,348,309,309,309,143
503,Tea,9/1/2013 12:00:00 AM,Oregon,West,Small Market,Chamomile,Herbal Tea,West,Orego,OR,Oregon,Decaf,20,30,30,50,,,25,,823,36,7,1,25,0.384615385,0.115384615,65,90,65,65,65,19
801,Tea,9/1/2013 12:00:00 AM,Utah,West,Small Market,Chamomile,Herbal Tea,West,Utah,UT,Utah,Decaf,40,60,40,100,,,49,,315,71,15,1,50,0.390625,0.1171875,128,178,128,128,128,37
509,Tea,9/1/2013 12:00:00 AM,Washington,West,Small Market,Chamomile,Herbal Tea,West,Washi,WA,Washington,Decaf,80,140,100,220,,,103,,1130,155,33,1,135,0.490909091,0.147272727,275,410,275,275,275,64
702,Tea,9/1/2013 12:00:00 AM,Nevada,West,Small Market,Lemon,Herbal Tea,West,Nevad,NV,Nevada,Decaf,130,210,140,340,,,162,,1148,225,53,1,191,0.463592233,0.139077670,412,603,412,412,412,96
541,Tea,9/1/2013 12:00:00 AM,Oregon,West,Small Market,Lemon,Herbal Tea,West,Orego,OR,Oregon,Decaf,50,70,50,120,,,61,,579,79,20,1,70,0.469798658,0.140939597,149,219,149,149,149,32
435,Tea,9/1/2013 12:00:00 AM,Utah,West,Small Market,Lemon,Herbal Tea,West,Utah,UT,Utah,Decaf,40,80,50,120,,,55,,453,84,18,1,50,0.337837838,0.101351351,148,198,148,148,148,50
425,Tea,9/1/2013 12:00:00 AM,Washington,West,Small Market,Lemon,Herbal Tea,West,Washi,WA,Washington,Decaf,40,60,50,100,,,48,,834,71,13,1,70,0.551181102,0.165354331,127,197,127,127,127,24
702,Tea,9/1/2013 12:00:00 AM,Nevada,West,Small Market,Mint,Herbal Tea,West,Nevad,NV,Nevada,Decaf,100,160,120,260,,,122,,801,176,39,1,171,0.537735849,0.161320755,318,489,318,318,318,61
435,Tea,9/1/2013 12:00:00 AM,Utah,West,Small Market,Mint,Herbal Tea,West,Utah,UT,Utah,Decaf,80,20,-20,100,,,104,,1574,11,32,1,-67,-0.544715447,-0.163414634,123,56,123,123,123,56
319,Coffee,9/1/2013 12:00:00 AM,Iowa,Central,Small Market,Amaretto,Coffee,Central,Iowa,IA,Iowa,Regular,20,30,20,50,51,1,19,1,848,29,5,1,19,0.372549020,0.111764706,51,70,51,,51,16
608,Coffee,9/1/2013 12:00:00 AM,Wisconsin,Central,Small Market,Amaretto,Coffee,Central,Wisco,WI,Wisconsin,Regular,70,80,30,150,159,1,67,1,391,82,25,1,34,0.213836478,0.064150943,159,193,159,,159,59
515,Coffee,9/1/2013 12:00:00 AM,Iowa,Central,Small Market,Colombian,Coffee,Central,Iowa,IA,Iowa,Regular,30,40,20,70,77,1,33,1,1003,39,10,1,10,0.129870130,0.038961039,77,87,77,,77,32
573,Coffee,9/1/2013 12:00:00 AM,Missouri,Central,Small Market,Colombian,Coffee,Central,Misso,MO,Missouri,Regular,70,80,30,150,160,1,67,1,599,83,25,1,37,0.23125,0.069375,160,197,160,,160,58
715,Coffee,9/1/2013 12:00:00 AM,Wisconsin,Central,Small Market,Colombian,Coffee,Central,Wisco,WI,Wisconsin,Regular,90,140,40,230,238,1,93,1,692,130,84,1,24,0.100840336,0.030252101,238,262,238,,238,114
319,Coffee,9/1/2013 12:00:00 AM,Iowa,Central,Small Market,Caffe Mocha,Espresso,Central,Iowa,IA,Iowa,Regular,20,40,30,60,62,1,23,1,803,35,6,1,27,0.435483871,0.130645161,62,89,62,,62,17
573,Coffee,9/1/2013 12:00:00 AM,Missouri,Central,Small Market,Caffe Mocha,Espresso,Central,Misso,MO,Missouri,Regular,50,70,50,120,115,1,44,1,886,64,12,1,61,0.530434783,0.159130435,115,176,115,,115,23
920,Coffee,9/1/2013 12:00:00 AM,Wisconsin,Central,Small Market,Caffe Mocha,Espresso,Central,Wisco,WI,Wisconsin,Regular,90,120,80,210,194,1,83,1,1063,99,25,1,79,0.407216495,0.122164948,194,273,194,,194,46
563,Tea,9/1/2013 12:00:00 AM,Iowa,Central,Small Market,Darjeeling,Tea,Central,Iowa,IA,Iowa,Regular,210,220,140,430,,,249,,1775,249,69,1,230,0.433145009,0.129943503,531,761,531,531,531,94
573,Tea,9/1/2013 12:00:00 AM,Missouri,Central,Small Market,Darjeeling,Tea,Central,Misso,MO,Missouri,Regular,30,50,20,80,,,39,,248,52,12,1,19,0.195876289,0.058762887,97,116,97,97,97,39
608,Tea,9/1/2013 12:00:00 AM,Wisconsin,Central,Small Market,Darjeeling,Tea,Central,Wisco,WI,Wisconsin,Regular,30,60,30,90,,,46,,454,67,14,1,46,0.383333333,0.115,120,166,120,120,120,36
641,Tea,9/1/2013 12:00:00 AM,Iowa,Central,Small Market,Earl Grey,Tea,Central,Iowa,IA,Iowa,Regular,250,340,210,590,,,302,,1783,370,114,1,331,0.462290503,0.138687151,716,1047,716,716,716,147
660,Tea,9/1/2013 12:00:00 AM,Missouri,Central,Small Market,Earl Grey,Tea,Central,Misso,MO,Missouri,Regular,20,20,-10,40,,,24,,212,30,9,1,-18,-0.310344828,-0.093103448,58,40,58,58,58,42
715,Tea,9/1/2013 12:00:00 AM,Wisconsin,Central,Small Market,Earl Grey,Tea,Central,Wisco,WI,Wisconsin,Regular,50,80,10,130,,,62,,612,87,56,1,3,0.018867925,0.005660377,159,162,159,159,159,85
314,Tea,9/1/2013 12:00:00 AM,Missouri,Central,Small Market,Green Tea,Tea,Central,Misso,MO,Missouri,Regular,30,50,10,80,,,40,,244,51,15,1,3,0.030927835,0.009278351,97,100,97,97,97,49
603,Coffee,9/1/2013 12:00:00 AM,New Hampshire,East,Small Market,Amaretto,Coffee,East,New H,NH,New Hampshire,Regular,40,70,50,110,128,1,49,1,315,71,15,1,49,0.3828125,0.11484375,128,177,128,,128,38
203,Coffee,9/1/2013 12:00:00 AM,Connecticut,East,Small Market,Colombian,Coffee,East,Conne,CT,Connecticut,Regular,90,150,110,240,275,1,103,1,1130,155,33,1,135,0.490909091,0.147272727,275,410,275,,275,64
603,Coffee,9/1/2013 12:00:00 AM,New Hampshire,East,Small Market,Colombian,Coffee,East,New H,NH,New Hampshire,Regular,50,80,50,130,148,1,55,1,453,84,18,1,50,0.337837838,0.101351351,148,198,148,,148,50
203,Coffee,9/1/2013 12:00:00 AM,Connecticut,East,Small Market,Caffe Mocha,Espresso,East,Conne,CT,Connecticut,Regular,50,90,20,140,159,1,62,1,612,87,56,1,3,0.018867925,0.005660377,159,162,159,,159,85
603,Coffee,9/1/2013 12:00:00 AM,New Hampshire,East,Small Market,Caffe Mocha,Espresso,East,New H,NH,New Hampshire,Regular,40,60,10,100,113,1,44,1,325,62,40,1,-10,-0.088495575,-0.026548673,113,103,113,,113,69
603,Coffee,9/1/2013 12:00:00 AM,New Hampshire,East,Small Market,Regular Espresso,Espresso,East,New H,NH,New Hampshire,Regular,20,30,0,50,58,1,24,1,212,30,9,1,-18,-0.310344828,-0.093103448,58,40,58,,58,42
860,Tea,9/1/2013 12:00:00 AM,Connecticut,East,Small Market,Darjeeling,Tea,East,Conne,CT,Connecticut,Regular,40,70,50,110,,,44,,886,64,12,1,61,0.530434783,0.159130435,115,176,115,115,115,23
603,Tea,9/1/2013 12:00:00 AM,New Hampshire,East,Small Market,Darjeeling,Tea,East,New H,NH,New Hampshire,Regular,20,30,20,50,,,19,,848,29,5,1,18,0.352941176,0.105882353,51,69,51,51,51,17
959,Tea,9/1/2013 12:00:00 AM,Connecticut,East,Small Market,Green Tea,Tea,East,Conne,CT,Connecticut,Regular,20,40,30,60,,,23,,809,34,6,1,25,0.409836066,0.122950820,61,86,61,61,61,17
603,Tea,9/1/2013 12:00:00 AM,New Hampshire,East,Small Market,Green Tea,Tea,East,New H,NH,New Hampshire,Regular,0,40,30,40,,,0,,473,43,0,1,46,1,0.3,46,92,46,46,46,12
318,Coffee,9/1/2013 12:00:00 AM,Louisiana,South,Small Market,Colombian,Coffee,South,Louis,LA,Louisiana,Regular,60,80,60,140,127,1,48,1,834,71,13,1,68,0.535433071,0.160629921,127,195,127,,127,25
505,Coffee,9/1/2013 12:00:00 AM,New Mexico,South,Small Market,Colombian,Coffee,South,New M,NM,New Mexico,Regular,60,110,70,170,148,1,55,1,453,84,18,1,50,0.337837838,0.101351351,148,198,148,,148,50
580,Coffee,9/1/2013 12:00:00 AM,Oklahoma,South,Small Market,Colombian,Coffee,South,Oklah,OK,Oklahoma,Regular,70,100,80,170,149,1,61,1,579,79,20,1,70,0.469798658,0.140939597,149,219,149,,149,32
318,Coffee,9/1/2013 12:00:00 AM,Louisiana,South,Small Market,Caffe Latte,Espresso,South,Louis,LA,Louisiana,Regular,50,70,0,120,159,1,62,1,-613,87,56,1,3,0.018867925,0.005660377,159,162,159,,159,85
505,Coffee,9/1/2013 12:00:00 AM,New Mexico,South,Small Market,Caffe Latte,Espresso,South,New M,NM,New Mexico,Regular,20,20,0,40,58,1,24,1,-412,30,9,1,-18,-0.310344828,-0.093103448,58,40,58,,58,42
918,Coffee,9/1/2013 12:00:00 AM,Oklahoma,South,Small Market,Caffe Latte,Espresso,South,Oklah,OK,Oklahoma,Regular,80,110,80,190,245,1,96,1,-1555,134,29,1,122,0.497959184,0.149387755,245,367,245,,245,52
337,Coffee,9/1/2013 12:00:00 AM,Louisiana,South,Small Market,Caffe Mocha,Espresso,South,Louis,LA,Louisiana,Regular,40,80,60,120,161,1,57,1,349,94,17,1,79,0.490683230,0.147204969,161,240,161,,161,41
505,Coffee,9/1/2013 12:00:00 AM,New Mexico,South,Small Market,Caffe Mocha,Espresso,South,New M,NM,New Mexico,Regular,30,60,10,90,113,1,44,1,325,62,40,1,-12,-0.106194690,-0.031858407,113,101,113,,113,70
580,Coffee,9/1/2013 12:00:00 AM,Oklahoma,South,Small Market,Caffe Mocha,Espresso,South,Oklah,OK,Oklahoma,Regular,10,30,30,40,53,1,20,1,482,30,5,1,19,0.358490566,0.107547170,53,72,53,,53,17
503,Coffee,9/1/2013 12:00:00 AM,Oregon,West,Small Market,Amaretto,Coffee,West,Orego,OR,Oregon,Regular,60,90,30,150,134,1,52,1,509,74,47,1,-4,-0.029850746,-0.008955224,134,130,134,,134,77
435,Coffee,9/1/2013 12:00:00 AM,Utah,West,Small Market,Amaretto,Coffee,West,Utah,UT,Utah,Regular,70,100,70,170,145,1,62,1,1059,74,19,1,49,0.337931034,0.101379310,145,194,145,,145,41
775,Coffee,9/1/2013 12:00:00 AM,Nevada,West,Small Market,Colombian,Coffee,West,Nevad,NV,Nevada,Regular,50,60,20,110,97,1,40,1,244,51,15,1,3,0.030927835,0.009278351,97,100,97,,97,49
541,Coffee,9/1/2013 12:00:00 AM,Oregon,West,Small Market,Colombian,Coffee,West,Orego,OR,Oregon,Regular,70,100,50,170,146,1,57,1,469,80,18,1,27,0.184931507,0.055479452,146,173,146,,146,62
801,Coffee,9/1/2013 12:00:00 AM,Utah,West,Small Market,Colombian,Coffee,West,Utah,UT,Utah,Regular,60,80,50,140,120,1,48,1,380,65,15,1,33,0.275,0.0825,120,153,120,,120,43
425,Coffee,9/1/2013 12:00:00 AM,Washington,West,Small Market,Colombian,Coffee,West,Washi,WA,Washington,Regular,80,120,80,200,178,1,68,1,445,99,21,1,83,0.466292135,0.139887640,178,261,178,,178,43
775,Coffee,9/1/2013 12:00:00 AM,Nevada,West,Small Market,Caffe Latte,Espresso,West,Nevad,NV,Nevada,Regular,0,40,30,40,46,1,0,1,473,43,0,1,47,1.021739130,0.306521739,46,93,46,,46,11
971,Coffee,9/1/2013 12:00:00 AM,Oregon,West,Small Market,Caffe Latte,Espresso,West,Orego,OR,Oregon,Regular,40,50,10,90,109,1,45,1,409,57,17,1,9,0.082568807,0.024770642,109,118,109,,109,51
435,Coffee,9/1/2013 12:00:00 AM,Utah,West,Small Market,Caffe Latte,Espresso,West,Utah,UT,Utah,Regular,30,40,30,70,84,1,32,1,837,47,8,1,40,0.476190476,0.142857143,84,124,84,,84,20
360,Coffee,9/1/2013 12:00:00 AM,Washington,West,Small Market,Caffe Latte,Espresso,West,Washi,WA,Washington,Regular,30,40,30,70,81,1,33,1,577,43,10,1,31,0.382716049,0.114814815,81,112,81,,81,22
702,Coffee,9/1/2013 12:00:00 AM,Nevada,West,Small Market,Caffe Mocha,Espresso,West,Nevad,NV,Nevada,Regular,10,30,20,40,51,1,19,1,848,29,5,1,18,0.352941176,0.105882353,51,69,51,,51,17
503,Coffee,9/1/2013 12:00:00 AM,Oregon,West,Small Market,Caffe Mocha,Espresso,West,Orego,OR,Oregon,Regular,50,70,40,120,133,1,53,1,410,72,17,1,42,0.315789474,0.094736842,133,175,133,,133,44
801,Coffee,9/1/2013 12:00:00 AM,Utah,West,Small Market,Caffe Mocha,Espresso,West,Utah,UT,Utah,Regular,60,90,60,150,169,1,69,1,572,90,22,1,83,0.491124260,0.147337278,169,252,169,,169,34
360,Coffee,9/1/2013 12:00:00 AM,Washington,West,Small Market,Caffe Mocha,Espresso,West,Washi,WA,Washington,Regular,60,80,30,140,159,1,67,1,391,82,25,1,34,0.213836478,0.064150943,159,193,159,,159,59
775,Tea,9/1/2013 12:00:00 AM,Nevada,West,Small Market,Darjeeling,Tea,West,Nevad,NV,Nevada,Regular,160,240,170,400,,,253,,1686,336,83,1,328,0.522292994,0.156687898,628,956,628,628,628,115
541,Tea,9/1/2013 12:00:00 AM,Oregon,West,Small Market,Darjeeling,Tea,West,Orego,OR,Oregon,Regular,10,20,20,30,,,20,,482,30,5,1,19,0.358490566,0.107547170,53,72,53,53,53,17
801,Tea,9/1/2013 12:00:00 AM,Utah,West,Small Market,Darjeeling,Tea,West,Utah,UT,Utah,Regular,20,50,10,70,,,44,,325,62,40,1,-10,-0.088495575,-0.026548673,113,103,113,113,113,69
206,Tea,9/1/2013 12:00:00 AM,Washington,West,Small Market,Darjeeling,Tea,West,Washi,WA,Washington,Regular,30,70,40,100,,,57,,349,94,17,1,80,0.496894410,0.149068323,161,241,161,161,161,40
775,Tea,9/1/2013 12:00:00 AM,Nevada,West,Small Market,Earl Grey,Tea,West,Nevad,NV,Nevada,Regular,160,170,110,330,,,249,,1775,249,69,1,232,0.436911488,0.131073446,531,763,531,531,531,93
503,Tea,9/1/2013 12:00:00 AM,Oregon,West,Small Market,Earl Grey,Tea,West,Orego,OR,Oregon,Regular,60,100,60,160,,,99,,798,150,32,1,129,0.486792453,0.146037736,265,394,265,265,265,63
435,Tea,9/1/2013 12:00:00 AM,Utah,West,Small Market,Earl Grey,Tea,West,Utah,UT,Utah,Regular,20,40,20,60,,,39,,248,52,12,1,18,0.185567010,0.055670103,97,115,97,97,97,40
509,Tea,9/1/2013 12:00:00 AM,Washington,West,Small Market,Earl Grey,Tea,West,Washi,WA,Washington,Regular,30,40,30,70,,,46,,454,67,14,1,46,0.383333333,0.115,120,166,120,120,120,36
775,Tea,9/1/2013 12:00:00 AM,Nevada,West,Small Market,Green Tea,Tea,West,Nevad,NV,Nevada,Regular,190,-190,-280,0,,,302,,6413,-302,114,1,-638,-31.9,-9.57,20,-618,20,20,20,147
971,Tea,9/1/2013 12:00:00 AM,Oregon,West,Small Market,Green Tea,Tea,West,Orego,OR,Oregon,Regular,60,90,60,150,,,96,,666,134,29,1,120,0.489795918,0.146938776,245,365,245,245,245,53
435,Tea,9/1/2013 12:00:00 AM,Utah,West,Small Market,Green Tea,Tea,West,Utah,UT,Utah,Regular,10,20,0,30,,,24,,212,30,9,1,-19,-0.327586207,-0.098275862,58,39,58,58,58,43
206,Tea,9/1/2013 12:00:00 AM,Washington,West,Small Market,Green Tea,Tea,West,Washi,WA,Washington,Regular,40,60,10,100,,,62,,612,87,56,1,3,0.018867925,0.005660377,159,162,159,159,159,85
719,Coffee,10/1/2013 12:00:00 AM,Colorado,Central,Major Market,Decaf Irish Cream,Coffee,Central,Color,CO,Colorado,Decaf,100,160,150,260,282,1,108,1,971,157,30,1,172,0.609929078,0.182978723,282,454,282,,282,41
815,Coffee,10/1/2013 12:00:00 AM,Illinois,Central,Major Market,Decaf Irish Cream,Coffee,Central,Illin,IL,Illinois,Decaf,110,190,160,300,318,1,122,1,789,176,39,1,171,0.537735849,0.161320755,318,489,318,,318,61
234,Coffee,10/1/2013 12:00:00 AM,Ohio,Central,Major Market,Decaf Irish Cream,Coffee,Central,Ohio,OH,Ohio,Decaf,40,70,30,110,130,1,51,1,503,71,46,1,-7,-0.053846154,-0.016153846,130,123,130,,130,76
970,Coffee,10/1/2013 12:00:00 AM,Colorado,Central,Major Market,Decaf Espresso,Espresso,Central,Color,CO,Colorado,Decaf,100,160,130,260,194,1,72,1,650,110,23,1,83,0.427835052,0.128350515,194,277,194,,194,54
773,Coffee,10/1/2013 12:00:00 AM,Illinois,Central,Major Market,Decaf Espresso,Espresso,Central,Illin,IL,Illinois,Decaf,340,370,300,710,509,1,239,1,1755,239,66,1,221,0.434184676,0.130255403,509,730,509,,509,90
419,Coffee,10/1/2013 12:00:00 AM,Ohio,Central,Major Market,Decaf Espresso,Espresso,Central,Ohio,OH,Ohio,Decaf,70,100,70,170,128,1,54,1,404,66,20,1,18,0.140625,0.0421875,128,146,128,,128,54
720,Tea,10/1/2013 12:00:00 AM,Colorado,Central,Major Market,Chamomile,Herbal Tea,Central,Color,CO,Colorado,Decaf,120,140,110,260,,,161,,1267,161,45,1,137,0.399416910,0.119825073,343,480,343,343,343,69
708,Tea,10/1/2013 12:00:00 AM,Illinois,Central,Major Market,Chamomile,Herbal Tea,Central,Illin,IL,Illinois,Decaf,90,150,140,240,,,123,,915,179,34,1,197,0.611801242,0.183540373,322,519,322,322,322,46
937,Tea,10/1/2013 12:00:00 AM,Ohio,Central,Major Market,Chamomile,Herbal Tea,Central,Ohio,OH,Ohio,Decaf,0,30,30,30,,,21,,480,32,5,1,24,0.428571429,0.128571429,56,80,56,56,56,16
720,Tea,10/1/2013 12:00:00 AM,Colorado,Central,Major Market,Lemon,Herbal Tea,Central,Color,CO,Colorado,Decaf,30,60,30,90,,,51,,503,71,46,1,-7,-0.053846154,-0.016153846,130,123,130,130,130,76
312,Tea,10/1/2013 12:00:00 AM,Illinois,Central,Major Market,Lemon,Herbal Tea,Central,Illin,IL,Illinois,Decaf,20,40,40,60,,,39,,541,51,12,1,40,0.416666667,0.125,96,136,96,96,96,24
937,Tea,10/1/2013 12:00:00 AM,Ohio,Central,Major Market,Lemon,Herbal Tea,Central,Ohio,OH,Ohio,Decaf,10,30,30,40,,,27,,859,39,7,1,30,0.428571429,0.128571429,70,100,70,70,70,19
